"Species","Sex","Type","Ncontra","NnoContra","minAge","LifeExpNoContra","SEnoContra","LifeExpContra","SEcontra","pHazGamma","pHazGammaSE","pHazGammaLow","pHazGammaUpp"
"Nasua narica","Male","Surgical",31,146,1,9.07816119216653,0.589677344393079,13.0074725261746,1.87151998380867,-0.871619934956008,0.397205583344308,-1.67467897956417,-0.154001847554436
"Notamacropus rufogriseus","Male","Surgical",57,1454,1,5.13295640252428,0.140001162466624,6.92420212256498,0.865036522899687,-0.430699809136368,0.197607857611663,-0.826419985485904,-0.0574596428903844
"Oryctolagus cuniculus","Female","Surgical",32,599,1,4.4654411108447,0.170797755067454,6.5637635373216,0.945631677885315,-0.738441386129524,0.330482725435804,-1.44082849561143,-0.120698009807482
"Oryctolagus cuniculus","Male","Surgical",105,412,1,4.39221247051186,0.199851412723197,5.05340511793522,0.425432529317233,-0.233674028904522,0.161202188497892,-0.548267156929498,0.083686876052819
"Oryx dammah","Male","Surgical",41,941,2,7.53336093367506,0.236705596776045,11.2649168898209,1.20457244075532,-0.761783002527338,0.241119313864644,-1.27892754707909,-0.303623207366669
"Osphranter rufus","Male","Surgical",116,1433,1,4.9747452065958,0.14631556290865,7.71029157684509,0.685436113568841,-0.646705262907339,0.151460325870631,-0.958305770481447,-0.358091753801947
"Ovis aries","Male","Surgical",149,2092,0,4.27081881511463,0.198259768704288,10.8138069734263,1.35951004135139,-1.07146402505502,0.170144724451063,-1.41479874767104,-0.748001142357842
"Pan troglodytes","Female","Hormonal",118,899,9,24.5112660919904,0.89273368836888,43.7444549860363,6.27811429425004,-1.47868108873227,0.43918269714737,-2.39478300250369,-0.668437304861239
"Pan troglodytes","Female","Surgical",30,807,14,22.4438096807922,0.922415172013691,38.3484596846475,7.4788540193294,-1.3306258438123,0.565906182801406,-2.52518418863226,-0.340354338086389
"Pan troglodytes","Male","Surgical",109,751,7,23.8488198508754,1.19383995326286,35.7371466815391,6.58352973644212,-0.762949048414321,0.374868527814771,-1.56854123820895,-0.0771193892565684
"Panthera leo","Female","Hormonal",52,1535,2,11.2959213585342,0.205874913850341,14.5062084862139,1.31142059975475,-0.659312392366098,0.279003820257463,-1.24044655041747,-0.149037217713576
"Panthera leo","Female","Surgical",89,1535,2,11.3011155180171,0.208463861451523,14.9201232285102,0.917930451182271,-0.744312925762171,0.19855300583835,-1.15561258880105,-0.383753424896404
"Panthera leo","Male","Surgical",90,1234,2,11.905832626732,0.234405348748995,13.2892797358672,0.819824326013387,-0.282753387002962,0.172699961279135,-0.633241165650524,0.040353749629839
"Papio hamadryas","Female","Hormonal",134,938,3,16.681343687769,0.504102716752019,22.0701438863792,2.11943333111425,-0.648991061789623,0.251674329204295,-1.16720682690775,-0.176316959146672
"Papio hamadryas","Female","Surgical",69,774,7,14.2855484164924,0.482416579202203,16.4023565449546,1.56282329883428,-0.309168865032007,0.239773657389898,-0.787421051538458,0.147172215519199
"Papio hamadryas","Male","Surgical",57,815,5,14.474121197154,0.522957149753985,17.7286710391258,1.86290549438036,-0.445002917089985,0.274193295915804,-1.00163700775727,0.0650597637714371
"Procyon lotor","Female","Surgical",43,693,1,10.7520883359635,0.305294813737126,12.3671023706101,1.51820724952785,-0.381955787298367,0.361362301608165,-1.1460844124561,0.271103874251126
"Procyon lotor","Male","Surgical",86,587,1,9.87369100924206,0.336078672727268,12.6453438434619,1.09025434205552,-0.654370330903256,0.274327615160435,-1.21507849256598,-0.140590361506111
"Puma concolor","Female","Surgical",31,552,2,12.1298617745807,0.30487768609518,13.2217044870824,1.32923233747223,-0.262060811423029,0.323850777559802,-0.93219359128401,0.328910929620572
"Puma concolor","Male","Surgical",30,492,2,11.2348956423398,0.286819787944163,13.0616419554413,1.00307928275299,-0.476260632746299,0.267126054294652,-1.04132464627886,0.0055301268579651
"Rousettus aegyptiacus","Male","Surgical",116,669,1,9.05614326129304,0.475080055834717,4.81463874329452,0.427893316816451,0.889103992516457,0.137753498998471,0.60766354382571,1.1522371538221
"Saguinus oedipus","Female","Hormonal",54,1274,2,7.55910091380216,0.213999741799609,11.9779974271717,1.71115024288539,-0.734168320273343,0.260787665971818,-1.26932817801245,-0.24829474466392
"Sapajus apella","Male","Surgical",37,770,3,19.9529663587024,0.939741713318306,23.9889918608695,4.20949598915907,-0.355490657567315,0.364078948573939,-1.1233787158041,0.30771150102541
"Suricata suricatta","Male","Surgical",61,1660,1,7.18957204503692,0.150389641604864,9.46433281540261,0.867065710436569,-0.561340334817185,0.206525189944554,-0.9861136651413,-0.175324362619364
"Sus scrofa","Male","Surgical",51,235,2,8.52947221544035,0.508956649772933,10.0949991646677,1.05172581469845,-0.396402951430164,0.284071080128011,-0.975931750232647,0.14040353234532
"Tragelaphus oryx","Male","Surgical",47,990,1,6.10755953446702,0.216108714621144,8.49366185820699,1.15206256028385,-0.468139816694407,0.219970665192679,-0.913774271273701,-0.0575079217706233
"Vicugna pacos","Male","Surgical",34,459,2,12.3136060621953,0.513396809210266,13.8088497666512,2.22427988910851,-0.301651498564096,0.457471623912528,-1.2686181403324,0.543250019087382
"Zalophus californianus","Male","Surgical",38,392,4,13.096083911297,0.54804917107643,16.7056815753869,1.76980648874072,-0.53826712055518,0.272480448147628,-1.09834486178792,-0.03354835008907
